MeterNumber	Street	BlockLimits	StandardizedAddress	SegmentID	StreetCode	Side	Dist	Manufacturer	Model	Rate	DayFrom	DayTo	HourFrom	HourTo	HourLimit	MinLimit	DateInstlaled	Timer	ST
94F027	CHESTNUT	2001	2001 CHESTNUT ST	422089	22820	N				2	SUN	SAT	0400P	1000P	3	"					"	"										"	"				"	"I																			"
94F028	LUDLOW	2000	2000 LUDLOW ST	421297	51920	S	94	METRIC	P&D	2	MON	SAT	0800A	0400P	2		3/23/2010	24HR	"I																			"
94F028	LUDLOW	2000	2000 LUDLOW ST	421297	51920	S				2	MON	SAT	0400P	1000P	3	"					"	"										"	"				"	"I																			"
94F030	LUDLOW	2000	2000 LUDLOW ST	421297	51920	S	94	METRIC	P&D	2	MON	SAT	0800A	0400P	2		3/23/2010	24HR	"I																			"
94F030	LUDLOW	2000	2000 LUDLOW ST	421297	51920	S				2	MON	SAT	0400P	1000P	3	"					"	"										"	"				"	"I																			"
94F031	SANSOM	2001	2001 SANSOM ST	421272	70940	N	94	METRIC	P&D	2	SUN	SAT	0800A	0400P	2		3/23/2010	24HR	"I																			"
94F031	SANSOM	2001	2001 SANSOM ST	421272	70940	N				2	SUN	SAT	0400P	1000P	3	"					"	"										"	"				"	"I																			"
94F032	SANSOM	2001	2001 SANSOM ST	421272	70940	N	94	METRIC	P&D	2	SUN	SAT	0800A	0400P	2		3/23/2010	24HR	"I																			"
94F032	SANSOM	2001	2001 SANSOM ST	421272	70940	N				2	SUN	SAT	0400P	1000P	3	"					"	"										"	"				"	"I																			"
94F033	SANSOM	2001	2001 SANSOM ST	421272	70940	N	94	METRIC	P&D	2	SUN	SAT	0800A	0400P	2		3/23/2010	24HR	"I																			"
94F033	SANSOM	2001	2001 SANSOM ST	421272	70940	N				2	SUN	SAT	0400P	1000P	3	"					"	"										"	"				"	"I																			"
94F034	LATIMER	1501	1501 LATIMER ST	421166	49280	N	94	METRIC	P&D	1.5	SUN	SAT	0700A	0400P	2		10/18/2010	24HR	"R																			"
94F034	LATIMER	1501	1501 LATIMER ST	421166	49280	N				1.5	SUN	SAT	0400P	1000P	3	"					"	"										"	"				"	"R																			"
94F036	SANSOM	2101	2101 SANSOM ST	421271	70940	N	94	METRIC	P&D	2	MON	SAT	0800A	0400P	2		3/31/2010	24HR	"R																			"
94F036	SANSOM	2101	2101 SANSOM ST	421271	70940	N				2	MON	SAT	0400P	1000P	3	"					"	"										"	"				"	"R																			"
9423003	CHESTNUT	1401	1401 CHESTNUT ST	421138	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423004	CHESTNUT	1401	1401 CHESTNUT ST	421138	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423005	CHESTNUT	1401	1401 CHESTNUT ST	421138	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423006	CHESTNUT	1401	1401 CHESTNUT ST	421138	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423007	CHESTNUT	1401	1401 CHESTNUT ST	421138	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423008	CHESTNUT	1401	1401 CHESTNUT ST	421138	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423009	CHESTNUT	1401	1401 CHESTNUT ST	421138	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423010	CHESTNUT	1401	1401 CHESTNUT ST	421138	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423011	CHESTNUT	1401	1401 CHESTNUT ST	421138	22820	N	94	D-E-HP	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423017	CHESTNUT	1501	1501 CHESTNUT ST	421137	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"I																			"
9423018	CHESTNUT	1501	1501 CHESTNUT ST	421137	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"I																			"
9423019	CHESTNUT	1501	1501 CHESTNUT ST	421137	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423020	CHESTNUT	1501	1501 CHESTNUT ST	421137	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423021	CHESTNUT	1501	1501 CHESTNUT ST	421137	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423022	CHESTNUT	1501	1501 CHESTNUT ST	421137	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423023	CHESTNUT	1501	1501 CHESTNUT ST	421137	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423024	CHESTNUT	1501	1501 CHESTNUT ST	421137	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423025	CHESTNUT	1501	1501 CHESTNUT ST	421137	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423026	CHESTNUT	1501	1501 CHESTNUT ST	421137	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423027	CHESTNUT	1501	1501 CHESTNUT ST	421137	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423028	CHESTNUT	1501	1501 CHESTNUT ST	421137	22820	N	94	D-E-HP	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423031	CHESTNUT	1601	1601 CHESTNUT ST	421136	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423032	CHESTNUT	1601	1601 CHESTNUT ST	421136	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423033	CHESTNUT	1601	1601 CHESTNUT ST	421136	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423034	CHESTNUT	1601	1601 CHESTNUT ST	421136	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423035	CHESTNUT	1601	1601 CHESTNUT ST	421136	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423036	CHESTNUT	1601	1601 CHESTNUT ST	421136	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423037	CHESTNUT	1601	1601 CHESTNUT ST	421136	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423038	CHESTNUT	1601	1601 CHESTNUT ST	421136	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423039	CHESTNUT	1601	1601 CHESTNUT ST	421136	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423040	CHESTNUT	1601	1601 CHESTNUT ST	421136	22820	N	94	D-E-HP	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423044	CHESTNUT	1701	1701 CHESTNUT ST	421308	22820	N	94	D-E	80	2	SUN	MON	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423045	CHESTNUT	1701	1701 CHESTNUT ST	421308	22820	N	94	D-E	80	2	SUN	MON	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423046	CHESTNUT	1701	1701 CHESTNUT ST	421308	22820	N	94	D-E	80	2	SUN	MON	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423047	CHESTNUT	1701	1701 CHESTNUT ST	421308	22820	N	94	D-E	80	2	SUN	MON	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423048	CHESTNUT	1701	1701 CHESTNUT ST	421308	22820	N	94	D-E	80	2	SUN	MON	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423049	CHESTNUT	1701	1701 CHESTNUT ST	421308	22820	N	94	D-E	80	2	SUN	MON	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423049N	S 20	UNIT				W	94	D-E	80	2	MON	SAT	0800A	0800P	1		1/31/1965	1HR	"I																			"
9423053	CHESTNUT	1701	1701 CHESTNUT ST	421308	22820	N	94	D-E	80	2	SUN	MON	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423054	CHESTNUT	1701	1701 CHESTNUT ST	421308	22820	N	94	D-E	80	2	SUN	MON	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423055	CHESTNUT	1701	1701 CHESTNUT ST	421308	22820	N	94	D-E	80	2	SUN	MON	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423056	CHESTNUT	1701	1701 CHESTNUT ST	421308	22820	N	94	D-E	80	2	SUN	MON	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423058	CHESTNUT	1701	1701 CHESTNUT ST	421308	22820	N	94	D-E-HP	80	2	SUN	MON	0700A	1000P	2		1/31/1965	2HR	"R																			"
9423061	CHESTNUT	1801	1801 CHESTNUT ST	421307	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1965	1HR	"R																			"
9423062	CHESTNUT	1801	1801 CHESTNUT ST	421307	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1965	2HR	"R																			"
9423065	CHESTNUT	1801	1801 CHESTNUT ST	421307	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1965	2HR	"R																			"
9423067	CHESTNUT	1801	1801 CHESTNUT ST	421307	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1965	2HR	"R																			"
9423068	CHESTNUT	1801	1801 CHESTNUT ST	421307	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1965	2HR	"R																			"
9423069	CHESTNUT	1801	1801 CHESTNUT ST	421307	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1965	2HR	"R																			"
9423073	CHESTNUT	1801	1801 CHESTNUT ST	421307	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423074	CHESTNUT	1801	1801 CHESTNUT ST	421307	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423075	CHESTNUT	1801	1801 CHESTNUT ST	421307	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423076	CHESTNUT	1801	1801 CHESTNUT ST	421307	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423077	CHESTNUT	1801	1801 CHESTNUT ST	421307	22820	N	94	D-E-HP	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423080	CHESTNUT	1901	1901 CHESTNUT ST	421309	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423081	CHESTNUT	1901	1901 CHESTNUT ST	421309	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423082	CHESTNUT	1901	1901 CHESTNUT ST	421309	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423083	CHESTNUT	1901	1901 CHESTNUT ST	421309	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423084	CHESTNUT	1901	1901 CHESTNUT ST	421309	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423085	CHESTNUT	1901	1901 CHESTNUT ST	421309	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423088	CHESTNUT	1901	1901 CHESTNUT ST	421309	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423089	CHESTNUT	1901	1901 CHESTNUT ST	421309	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423090	CHESTNUT	1901	1901 CHESTNUT ST	421309	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423091	CHESTNUT	1901	1901 CHESTNUT ST	421309	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423092	CHESTNUT	1901	1901 CHESTNUT ST	421309	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423093	CHESTNUT	1901	1901 CHESTNUT ST	421309	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423094	CHESTNUT	1901	1901 CHESTNUT ST	421309	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423095	CHESTNUT	1901	1901 CHESTNUT ST	421309	22820	N	94	D-E	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423096	CHESTNUT	1901	1901 CHESTNUT ST	421309	22820	N	94	D-E-HP	80	2	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423099	CHESTNUT	2001	2001 CHESTNUT ST	422089	22820	N	94	D-E	80	1.5	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423100	CHESTNUT	2001	2001 CHESTNUT ST	422089	22820	N	94	D-E	80	1.5	SUN	SAT	0700A	1000P	2		1/31/1975	4HR	"R																			"
9423101	CHESTNUT	2001	2001 CHESTNUT ST	422089	22820	N	94	D-E	80	1.5	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423102	CHESTNUT	2001	2001 CHESTNUT ST	422089	22820	N	94	D-E	80	1.5	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423103	CHESTNUT	2001	2001 CHESTNUT ST	422089	22820	N	94	D-E	80	1.5	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423104	CHESTNUT	2001	2001 CHESTNUT ST	422089	22820	N	94	D-E	80	1.5	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423105	CHESTNUT	2001	2001 CHESTNUT ST	422089	22820	N	94	D-E	80	1.5	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423106	CHESTNUT	2001	2001 CHESTNUT ST	422089	22820	N	94	D-E	80	1.5	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423107	CHESTNUT	2001	2001 CHESTNUT ST	422089	22820	N	94	D-E	80	1.5	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423108	CHESTNUT	2001	2001 CHESTNUT ST	422089	22820	N	94	D-E	80	1.5	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423109	CHESTNUT	2001	2001 CHESTNUT ST	422089	22820	N	94	D-E	80	1.5	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423110	CHESTNUT	2001	2001 CHESTNUT ST	422089	22820	N	94	D-E	80	1.5	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423111	CHESTNUT	2001	2001 CHESTNUT ST	422089	22820	N	94	D-E	80	1.5	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423112	CHESTNUT	2001	2001 CHESTNUT ST	422089	22820	N	94	D-E	80	1.5	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423113	CHESTNUT	2001	2001 CHESTNUT ST	422089	22820	N	94	D-E	80	1.5	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423114	CHESTNUT	2001	2001 CHESTNUT ST	422089	22820	N	94	D-E	80	1.5	SUN	SAT	0700A	1000P	2		1/31/1975	4HR	"R																			"
9423115	CHESTNUT	2001	2001 CHESTNUT ST	422089	22820	N	94	D-E	80	1.5	SUN	SAT	0700A	1000P	2		1/31/1975	4HR	"R																			"
9423116	CHESTNUT	2001	2001 CHESTNUT ST	422089	22820	N	94	D-E	80	1.5	SUN	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423117	CHESTNUT	2001	2001 CHESTNUT ST	422089	22820	N	94	D-E	80	1.5	SUN	SAT	0700A	1000P	2		1/31/1965	2HR	"R																			"
9423118	CHESTNUT	2001	2001 CHESTNUT ST	422089	22820	N	94	D-E	80	1.5	SUN	SAT	0700A	1000P	2		1/31/1965	2HR	"R																			"
9423119	CHESTNUT	2001	2001 CHESTNUT ST	422089	22820	N	94	D-E	80	1.5	SUN	SAT	0700A	1000P	2		1/31/1965	2HR	"R																			"
9423120	CHESTNUT	2001	2001 CHESTNUT ST	422089	22820	N	94	D-E-HP	80	2	SUN	SAT	0700A	1000P	2		1/31/1965	2HR	"I																			"
9423123	CHESTNUT	2101	2101 CHESTNUT ST	421288	22820	N	94	D-E	80	1.5	MON	SAT	0700A	1000P	2		1/31/1965	2HR	"R																			"
9423124	CHESTNUT	2101	2101 CHESTNUT ST	421288	22820	N	94	D-E	80	1.5	MON	SAT	0700A	1000P	2		1/31/1965	2HR	"R																			"
9423127	CHESTNUT	2101	2101 CHESTNUT ST	421288	22820	N	94	D-E	80	1.5	MON	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423128	CHESTNUT	2101	2101 CHESTNUT ST	421288	22820	N	94	D-E	80	1.5	MON	SAT	0700A	1000P	2		1/31/1975	2HR	"I																			"
9423129	CHESTNUT	2101	2101 CHESTNUT ST	421288	22820	N	94	D-E	80	1.5	MON	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423130	CHESTNUT	2101	2101 CHESTNUT ST	421288	22820	N	94	D-E	80	1.5	MON	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423131	CHESTNUT	2101	2101 CHESTNUT ST	421288	22820	N	94	D-E	80	1.5	MON	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423132	CHESTNUT	2101	2101 CHESTNUT ST	421288	22820	N	94	D-E	80	1.5	MON	SAT	0700A	1000P	2		1/31/1975	2HR	"R																			"
9423134	CHESTNUT	2101	2101 CHESTNUT ST	421288	22820	N	94	D-E	80	1.5	MON	SAT	0700A	1000P	2		1/2/1981	2HR	"R																			"
9423135	CHESTNUT	2101	2101 CHESTNUT ST	421288	22820	N	94	D-E-HP	80	2	MON	SAT	0700A	1000P	2		1/2/1981	2HR	"R																			"
9423139	CHESTNUT	2201	2201 CHESTNUT ST	421289	22820	N	94	D-E	80	1.5	SUN	SUN	0800A	1000P	2		1/2/1981	2HR	"R																			"
9423139	CHESTNUT	2201	2201 CHESTNUT ST	421289	22820	N	94	D-E	80	1.5	MON	FRI	1000A	0300P	2		1/2/1981	2HR	"R																			"
9423139	CHESTNUT	2201	2201 CHESTNUT ST	421289	22820	N	94	D-E	80	1.5	SAT	SAT	0800A	1000P	2		1/2/1981	2HR	"R																			"
9423139	CHESTNUT	2201	2201 CHESTNUT ST	421289	22820	N				1.5	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"R																			"
9423140	CHESTNUT	2201	2201 CHESTNUT ST	421289	22820	N	91	D-E	80	1.5	SUN	SUN	0800A	1000P	2		1/2/1981	2HR	"R																			"
9423140	CHESTNUT	2201	2201 CHESTNUT ST	421289	22820	N	91	D-E	80	1.5	MON	FRI	1000A	0300P	2		1/2/1981	2HR	"R																			"
9423140	CHESTNUT	2201	2201 CHESTNUT ST	421289	22820	N	91	D-E	80	1.5	SAT	SAT	0800A	1000P	2		1/2/1981	2HR	"R																			"
9423140	CHESTNUT	2201	2201 CHESTNUT ST	421289	22820	N				1.5	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"R																			"
9423141	CHESTNUT	2201	2201 CHESTNUT ST	421289	22820	N	91	D-E	80	1.5	SUN	SUN	0800A	1000P	2		1/2/1981	2HR	"R																			"
9423141	CHESTNUT	2201	2201 CHESTNUT ST	421289	22820	N	91	D-E	80	1.5	MON	FRI	1000A	0300P	2		1/2/1981	2HR	"R																			"
9423141	CHESTNUT	2201	2201 CHESTNUT ST	421289	22820	N	91	D-E	80	1.5	SAT	SAT	0800A	1000P	2		1/2/1981	2HR	"R																			"
9423141	CHESTNUT	2201	2201 CHESTNUT ST	421289	22820	N				1.5	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"R																			"
9423142	CHESTNUT	2201	2201 CHESTNUT ST	421289	22820	N	91	D-E	80	1.5	SUN	SUN	0800A	1000P	2		1/2/1981	2HR	"R																			"
9423142	CHESTNUT	2201	2201 CHESTNUT ST	421289	22820	N	91	D-E	80	1.5	MON	FRI	1000A	0300P	2		1/2/1981	2HR	"R																			"
9423142	CHESTNUT	2201	2201 CHESTNUT ST	421289	22820	N	91	D-E	80	1.5	SAT	SAT	0800A	1000P	2		1/2/1981	2HR	"R																			"
9423142	CHESTNUT	2201	2201 CHESTNUT ST	421289	22820	N				1.5	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"R																			"
9423143	CHESTNUT	2201	2201 CHESTNUT ST	421289	22820	N	94	D-E	80	1.5	SUN	SUN	0800A	1000P	2		1/2/1981	2HR	"R																			"
9423143	CHESTNUT	2201	2201 CHESTNUT ST	421289	22820	N	94	D-E	80	1.5	MON	FRI	1000A	0300P	2		1/2/1981	2HR	"R																			"
9423143	CHESTNUT	2201	2201 CHESTNUT ST	421289	22820	N	94	D-E	80	1.5	SAT	SAT	0800A	1000P	2		1/2/1981	2HR	"R																			"
9423143	CHESTNUT	2201	2201 CHESTNUT ST	421289	22820	N				1.5	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"R																			"
9423144	CHESTNUT	2201	2201 CHESTNUT ST	421289	22820	N	91	D-E	80	1.5	SUN	SUN	0800A	1000P	2		1/2/1981	2HR	"R																			"
9423144	CHESTNUT	2201	2201 CHESTNUT ST	421289	22820	N	91	D-E	80	1.5	MON	FRI	1000A	0300P	2		1/2/1981	2HR	"R																			"
9423144	CHESTNUT	2201	2201 CHESTNUT ST	421289	22820	N	91	D-E	80	1.5	SAT	SAT	0800A	1000P	2		1/2/1981	2HR	"R																			"
9423144	CHESTNUT	2201	2201 CHESTNUT ST	421289	22820	N				1.5	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"R																			"
9423145	CHESTNUT	2201	2201 CHESTNUT ST	421289	22820	N	94	D-E-HP	80	1.25	SUN	SAT	0800A	0800P	4		1/2/1981	2HR	"I																			"
9423148	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N	91	D-E	80	1.5	SUN	SUN	0800A	1000P	2		1/2/1981	2HR	"R																			"
9423148	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N	91	D-E	80	1.5	MON	FRI	1000A	0300P	2		1/2/1981	2HR	"R																			"
9423148	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N	91	D-E	80	1.5	SAT	SAT	0800A	1000P	2		1/2/1981	2HR	"R																			"
9423148	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N				1.5	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"R																			"
9423149	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N	94	D-E	80	1.5	SUN	SUN	0800A	1000P	2		1/2/1981	2HR	"R																			"
9423149	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N	94	D-E	80	1.5	MON	FRI	1000A	0300P	2		1/2/1981	2HR	"R																			"
9423149	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N	94	D-E	80	1.5	SAT	SAT	0800A	1000P	2		1/2/1981	2HR	"R																			"
9423149	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N				1.5	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"R																			"
9423150	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N	94	D-E	80	1.5	SUN	SUN	0800A	1000P	2		1/2/1981	2HR	"R																			"
9423150	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N	94	D-E	80	1.5	MON	FRI	1000A	0300P	2		1/2/1981	2HR	"R																			"
9423150	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N	94	D-E	80	1.5	SAT	SAT	0800A	1000P	2		1/2/1981	2HR	"R																			"
9423150	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N				1.5	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"R																			"
9423151	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N	94	D-E	80	1.5	SUN	SUN	0800A	1000P	2		1/2/1981	2HR	"R																			"
9423151	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N	94	D-E	80	1.5	MON	FRI	1000A	0300P	2		1/2/1981	2HR	"R																			"
9423151	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N	94	D-E	80	1.5	SAT	SAT	0800A	1000P	2		1/2/1981	2HR	"R																			"
9423151	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N				1.5	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"R																			"
9423152	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N	91	D-E	80	1.5	SUN	SUN	0800A	1000P	2		1/2/1981	2HR	"R																			"
9423152	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N	91	D-E	80	1.5	MON	FRI	1000A	0300P	2		1/2/1981	2HR	"R																			"
9423152	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N	91	D-E	80	1.5	SAT	SAT	0800A	1000P	2		1/2/1981	2HR	"R																			"
9423152	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N				1.5	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"R																			"
9423153	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N	94	D-E	80	1.5	SUN	SUN	0800A	1000P	2		1/2/1981	2HR	"R																			"
9423153	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N	94	D-E	80	1.5	MON	FRI	1000A	0300P	2		1/2/1981	2HR	"R																			"
9423153	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N	94	D-E	80	1.5	SAT	SAT	0800A	1000P	2		1/2/1981	2HR	"R																			"
9423153	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N				1.5	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"R																			"
9423154	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N	91	D-E	80	1.5	SUN	SUN	0800A	1000P	2		1/2/1981	2HR	"R																			"
9423154	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N	91	D-E	80	1.5	MON	FRI	1000A	0300P	2		1/2/1981	2HR	"R																			"
9423154	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N	91	D-E	80	1.5	SAT	SAT	0800A	1000P	2		1/2/1981	2HR	"R																			"
9423154	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N				1.5	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"R																			"
9423155	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N	91	D-E	80	1.5	SUN	SUN	0800A	1000P	2		1/2/1981	2HR	"R																			"
9423155	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N	91	D-E	80	1.5	MON	FRI	1000A	0300P	2		1/2/1981	2HR	"R																			"
9423155	CHESTNUT	2301	2301 CHESTNUT ST	423378	22820	N	91	D-E	80	1.5	SAT	SAT	0800A	1000P	2		1/2/1981	2HR	"R																			"
